review_date,count,product_category
2015-07-01,1909,mobile_electronics
2015-08-01,2001,mobile_electronics
1995-08-01,3,multilingual
1995-09-01,1,multilingual
1995-10-01,1,multilingual
1995-11-01,4,multilingual
1996-05-01,14,multilingual
1996-06-01,14,multilingual
1996-07-01,22,multilingual
1996-08-01,27,multilingual
1996-09-01,24,multilingual
1996-10-01,17,multilingual
1996-11-01,30,multilingual
1996-12-01,44,multilingual
1997-01-01,67,multilingual
1997-02-01,85,multilingual
1997-03-01,97,multilingual
1997-04-01,155,multilingual
1997-05-01,83,multilingual
1997-06-01,169,multilingual
1997-07-01,183,multilingual
1997-08-01,175,multilingual
1997-09-01,121,multilingual
1997-10-01,214,multilingual
1997-11-01,201,multilingual
1997-12-01,203,multilingual
1998-01-01,294,multilingual
1998-02-01,209,multilingual
1998-03-01,302,multilingual
1998-04-01,329,multilingual
1998-05-01,604,multilingual
1998-06-01,1103,multilingual
1998-07-01,1276,multilingual
1998-08-01,1170,multilingual
1998-09-01,992,multilingual
1998-10-01,1172,multilingual
1998-11-01,1635,multilingual
1998-12-01,2188,multilingual
1999-01-01,2196,multilingual
1999-02-01,2315,multilingual
1999-03-01,2658,multilingual
1999-04-01,2749,multilingual
1999-05-01,2597,multilingual
1999-06-01,3174,multilingual
1999-07-01,2959,multilingual
1999-08-01,2892,multilingual
1999-09-01,2719,multilingual
1999-10-01,3194,multilingual
1999-11-01,3860,multilingual
1999-12-01,7546,multilingual
2000-01-01,7330,multilingual
2000-02-01,6503,multilingual
2000-03-01,7166,multilingual
2000-04-01,7429,multilingual
2000-05-01,7913,multilingual
2000-06-01,7647,multilingual
2000-07-01,6766,multilingual
2000-08-01,6134,multilingual
2000-09-01,4847,multilingual
2000-10-01,6818,multilingual
2000-11-01,5125,multilingual
2000-12-01,5460,multilingual
2001-01-01,5491,multilingual
2001-02-01,4697,multilingual
2001-03-01,5203,multilingual
2001-04-01,4954,multilingual
2001-05-01,6146,multilingual
2001-06-01,6867,multilingual
2001-07-01,6475,multilingual
2001-08-01,6052,multilingual
2001-09-01,4910,multilingual
2001-10-01,5850,multilingual
2001-11-01,6921,multilingual
2001-12-01,6957,multilingual
2002-01-01,7165,multilingual
2002-02-01,5634,multilingual
2002-03-01,6473,multilingual
2002-04-01,5993,multilingual
2002-05-01,6141,multilingual
2002-06-01,6648,multilingual
2002-07-01,7645,multilingual
2002-08-01,6299,multilingual
2002-09-01,5673,multilingual
2002-10-01,6077,multilingual
2002-11-01,6606,multilingual
2002-12-01,7447,multilingual
2003-01-01,7666,multilingual
2003-02-01,6061,multilingual
2003-03-01,6895,multilingual
2003-04-01,7462,multilingual
2003-05-01,6881,multilingual
2003-06-01,7439,multilingual
2003-07-01,7508,multilingual
2003-08-01,6352,multilingual
2003-09-01,6894,multilingual
2003-10-01,7526,multilingual
2003-11-01,10236,multilingual
2003-12-01,9253,multilingual
2004-01-01,9128,multilingual
2004-02-01,8646,multilingual
2004-03-01,8009,multilingual
2004-04-01,8255,multilingual
2004-05-01,7821,multilingual
2004-06-01,7819,multilingual
2004-07-01,7444,multilingual
2004-08-01,6544,multilingual
2004-09-01,6589,multilingual
2004-10-01,6631,multilingual
2004-11-01,7196,multilingual
2004-12-01,7097,multilingual
2005-01-01,7719,multilingual
2005-02-01,6708,multilingual
2005-03-01,7801,multilingual
2005-04-01,6730,multilingual
2005-05-01,7023,multilingual
2005-06-01,7765,multilingual
2005-07-01,7431,multilingual
2005-08-01,9265,multilingual
2005-09-01,8807,multilingual
2005-10-01,8599,multilingual
2005-11-01,8255,multilingual
2005-12-01,8219,multilingual
2006-01-01,8604,multilingual
2006-02-01,7683,multilingual
2006-03-01,9729,multilingual
2006-04-01,3901,multilingual
2006-05-01,7297,multilingual
2006-06-01,6782,multilingual
2006-07-01,7251,multilingual
2006-08-01,7102,multilingual
2006-09-01,4830,multilingual
2006-10-01,4820,multilingual
2006-11-01,7515,multilingual
2006-12-01,5576,multilingual
2007-01-01,13799,multilingual
2007-02-01,7074,multilingual
2007-03-01,9557,multilingual
2007-04-01,6618,multilingual
2007-05-01,10084,multilingual
2007-06-01,7641,multilingual
2007-07-01,8015,multilingual
2007-08-01,7784,multilingual
2007-09-01,7154,multilingual
2007-10-01,7743,multilingual
2007-11-01,7714,multilingual
2007-12-01,8617,multilingual
2008-01-01,10055,multilingual
2008-02-01,8080,multilingual
2008-03-01,8369,multilingual
2008-04-01,8697,multilingual
2008-05-01,8115,multilingual
2008-06-01,8049,multilingual
2008-07-01,7541,multilingual
2008-08-01,9672,multilingual
2008-09-01,7746,multilingual
2008-10-01,7820,multilingual
2008-11-01,8088,multilingual
2008-12-01,9567,multilingual
2009-01-01,12008,multilingual
2009-02-01,8240,multilingual
2009-03-01,8346,multilingual
2009-04-01,8234,multilingual
2009-05-01,8689,multilingual
2009-06-01,8624,multilingual
2009-07-01,7531,multilingual
2009-08-01,8172,multilingual
2009-09-01,10382,multilingual
2009-10-01,10278,multilingual
2009-11-01,10251,multilingual
2009-12-01,11964,multilingual
2010-01-01,11207,multilingual
2010-02-01,11321,multilingual
2010-03-01,10731,multilingual
2010-04-01,9566,multilingual
2010-05-01,8990,multilingual
2010-06-01,9043,multilingual
2010-07-01,10145,multilingual
2010-08-01,10012,multilingual
2010-09-01,11037,multilingual
2010-10-01,11721,multilingual
2010-11-01,12097,multilingual
2010-12-01,13970,multilingual
2011-01-01,16795,multilingual
2011-02-01,11982,multilingual
2011-03-01,16011,multilingual
2011-04-01,15522,multilingual
2011-05-01,14343,multilingual
2011-06-01,13998,multilingual
2011-07-01,15934,multilingual
2011-08-01,16133,multilingual
2011-09-01,18477,multilingual
2011-10-01,18903,multilingual
2011-11-01,20599,multilingual
2011-12-01,29406,multilingual
2012-01-01,45287,multilingual
2012-02-01,33866,multilingual
2012-03-01,35806,multilingual
2012-04-01,38360,multilingual
2012-05-01,37769,multilingual
2012-06-01,40378,multilingual
2012-07-01,35943,multilingual
2012-08-01,33839,multilingual
2012-09-01,55162,multilingual
2012-10-01,57102,multilingual
2012-11-01,71738,multilingual
2012-12-01,130077,multilingual
2013-01-01,159129,multilingual
2013-02-01,123495,multilingual
2013-03-01,125110,multilingual
2013-04-01,106043,multilingual
2013-05-01,108131,multilingual
2013-06-01,112199,multilingual
2013-07-01,115980,multilingual
2013-08-01,114204,multilingual
2013-09-01,96859,multilingual
2013-10-01,108493,multilingual
2013-11-01,105244,multilingual
2013-12-01,153629,multilingual
2014-01-01,205019,multilingual
2014-02-01,160655,multilingual
2014-03-01,171133,multilingual
2014-04-01,142507,multilingual
2014-05-01,130237,multilingual
2014-06-01,139345,multilingual
2014-07-01,194196,multilingual
2014-08-01,189753,multilingual
2014-09-01,164431,multilingual
2014-10-01,185782,multilingual
2014-11-01,185707,multilingual
2014-12-01,241365,multilingual
2015-01-01,199444,multilingual
2015-02-01,189365,multilingual
2015-03-01,231747,multilingual
2015-04-01,183746,multilingual
2015-05-01,170536,multilingual
2015-06-01,163167,multilingual
2015-07-01,179066,multilingual
2015-08-01,169548,multilingual
1995-11-01,1,music
1996-05-01,1,music
1996-07-01,1,music
1996-10-01,1,music
1996-12-01,1,music
1997-01-01,1,music
1997-02-01,1,music
1997-03-01,4,music
1997-04-01,9,music
1997-05-01,1,music
1997-06-01,10,music
1997-07-01,10,music
1997-08-01,8,music
1997-09-01,5,music
1997-10-01,9,music
1997-11-01,21,music
1997-12-01,27,music
1998-01-01,46,music
1998-02-01,41,music
1998-03-01,38,music
1998-04-01,230,music
1998-05-01,1788,music
1998-06-01,4011,music
1998-07-01,4892,music
1998-08-01,4128,music
1998-09-01,4391,music
1998-10-01,5031,music
1998-11-01,5456,music
1998-12-01,5331,music
1999-01-01,5327,music
1999-02-01,6592,music
1999-03-01,7722,music
1999-04-01,8235,music
1999-05-01,8080,music
1999-06-01,9277,music
1999-07-01,9595,music
1999-08-01,9109,music
1999-09-01,8779,music
1999-10-01,10348,music
1999-11-01,13462,music
1999-12-01,24100,music
2000-01-01,23067,music
2000-02-01,21110,music
2000-03-01,24969,music
2000-04-01,23405,music
2000-05-01,23232,music
2000-06-01,30004,music
2000-07-01,24249,music
2000-08-01,22570,music
2000-09-01,18735,music
2000-10-01,21106,music
2000-11-01,17960,music
2000-12-01,17706,music
2001-01-01,16775,music
2001-02-01,15453,music
2001-03-01,18087,music
2001-04-01,16891,music
2001-05-01,19672,music
2001-06-01,21218,music
2001-07-01,21601,music
2001-08-01,20796,music
2001-09-01,16693,music
2001-10-01,19192,music
2001-11-01,21289,music
2001-12-01,19616,music
2002-01-01,18845,music
2002-02-01,16474,music
2002-03-01,19385,music
2002-04-01,17531,music
2002-05-01,17404,music
2002-06-01,17814,music
2002-07-01,20007,music
2002-08-01,18390,music
2002-09-01,16617,music
2002-10-01,21062,music
2002-11-01,20245,music
2002-12-01,24106,music
2003-01-01,21245,music
2003-02-01,19632,music
2003-03-01,21561,music
2003-04-01,21030,music
2003-05-01,20399,music
2003-06-01,25611,music
2003-07-01,23128,music
2003-08-01,20631,music
2003-09-01,21670,music
2003-10-01,26930,music
2003-11-01,27045,music
2003-12-01,26396,music
2004-01-01,24466,music
2004-02-01,23961,music
2004-03-01,23582,music
2004-04-01,25404,music
2004-05-01,23636,music
2004-06-01,25860,music
2004-07-01,23846,music
2004-08-01,18576,music
2004-09-01,18265,music
2004-10-01,20231,music
2004-11-01,21419,music
2004-12-01,22397,music
2005-01-01,21590,music
2005-02-01,19313,music
2005-03-01,23045,music
2005-04-01,20480,music
2005-05-01,21719,music
2005-06-01,22971,music
2005-07-01,23176,music
2005-08-01,27306,music
2005-09-01,27848,music
2005-10-01,26647,music
2005-11-01,24102,music
2005-12-01,22928,music
2006-01-01,22002,music
2006-02-01,20960,music
2006-03-01,24511,music
2006-04-01,10661,music
2006-05-01,19298,music
2006-06-01,19320,music
2006-07-01,20118,music
2006-08-01,18835,music
2006-09-01,14176,music
2006-10-01,14418,music
2006-11-01,19007,music
2006-12-01,14680,music
2007-01-01,31255,music
2007-02-01,17353,music
2007-03-01,20936,music
2007-04-01,15239,music
2007-05-01,21956,music
2007-06-01,17155,music
2007-07-01,18426,music
2007-08-01,18276,music
2007-09-01,17131,music
2007-10-01,18609,music
2007-11-01,17744,music
2007-12-01,18350,music
2008-01-01,18981,music
2008-02-01,16674,music
2008-03-01,16419,music
2008-04-01,18005,music
2008-05-01,16785,music
2008-06-01,16535,music
2008-07-01,16024,music
2008-08-01,14864,music
2008-09-01,15659,music
2008-10-01,16113,music
2008-11-01,15402,music
2008-12-01,17455,music
2009-01-01,19326,music
2009-02-01,15192,music
2009-03-01,16569,music
2009-04-01,16474,music
2009-05-01,16521,music
2009-06-01,16410,music
2009-07-01,14409,music
2009-08-01,14969,music
2009-09-01,17794,music
2009-10-01,17928,music
2009-11-01,17860,music
2009-12-01,18790,music
2010-01-01,15703,music
2010-02-01,17032,music
2010-03-01,16068,music
2010-04-01,14422,music
2010-05-01,14596,music
2010-06-01,13869,music
2010-07-01,14431,music
2010-08-01,14186,music
2010-09-01,14965,music
2010-10-01,15205,music
2010-11-01,15650,music
2010-12-01,16653,music
2011-01-01,17760,music
2011-02-01,14384,music
2011-03-01,15776,music
2011-04-01,15086,music
2011-05-01,14244,music
2011-06-01,13569,music
2011-07-01,14774,music
2011-08-01,15067,music
2011-09-01,16285,music
2011-10-01,16786,music
2011-11-01,16812,music
2011-12-01,19540,music
2012-01-01,19413,music
2012-02-01,15304,music
2012-03-01,16045,music
2012-04-01,15125,music
2012-05-01,15521,music
2012-06-01,15491,music
2012-07-01,15072,music
2012-08-01,15767,music
2012-09-01,17536,music
2012-10-01,20870,music
2012-11-01,27503,music
2012-12-01,47685,music
2013-01-01,52130,music
2013-02-01,40974,music
2013-03-01,43154,music
2013-04-01,40035,music
2013-05-01,39903,music
2013-06-01,37166,music
2013-07-01,37015,music
2013-08-01,37433,music
2013-09-01,33199,music
2013-10-01,37601,music
2013-11-01,33959,music
2013-12-01,44054,music
2014-01-01,50365,music
2014-02-01,38409,music
2014-03-01,39491,music
2014-04-01,35489,music
2014-05-01,34231,music
2014-06-01,34802,music
2014-07-01,60806,music
2014-08-01,60228,music
2014-09-01,55797,music
2014-10-01,59972,music
2014-11-01,57968,music
2014-12-01,73931,music
2015-01-01,77618,music
2015-02-01,66447,music
2015-03-01,70129,music
2015-04-01,60800,music
2015-05-01,59103,music
2015-06-01,55965,music
2015-07-01,55744,music
2015-08-01,54448,music
1999-12-01,4,musical_instruments
2000-01-01,2,musical_instruments
2000-02-01,2,musical_instruments
2000-04-01,2,musical_instruments
2000-05-01,1,musical_instruments
2000-06-01,8,musical_instruments
2000-08-01,9,musical_instruments
2000-09-01,4,musical_instruments
2000-10-01,12,musical_instruments
2000-11-01,16,musical_instruments
2000-12-01,11,musical_instruments
2001-01-01,8,musical_instruments
2001-02-01,5,musical_instruments
2001-03-01,8,musical_instruments
2001-04-01,5,musical_instruments
2001-05-01,4,musical_instruments
2001-06-01,1,musical_instruments
2001-07-01,9,musical_instruments
2001-08-01,7,musical_instruments
2001-09-01,12,musical_instruments
2001-10-01,6,musical_instruments
2001-11-01,15,musical_instruments
2001-12-01,21,musical_instruments
2002-01-01,13,musical_instruments
2002-02-01,11,musical_instruments
2002-03-01,13,musical_instruments
2002-04-01,6,musical_instruments
2002-05-01,2,musical_instruments
2002-06-01,9,musical_instruments
2002-07-01,4,musical_instruments
2002-08-01,4,musical_instruments
2002-09-01,18,musical_instruments
2002-10-01,18,musical_instruments
2002-11-01,19,musical_instruments
2002-12-01,24,musical_instruments
2003-01-01,26,musical_instruments
2003-02-01,18,musical_instruments
2003-03-01,18,musical_instruments
2003-04-01,17,musical_instruments
2003-05-01,20,musical_instruments
2003-06-01,19,musical_instruments
2003-07-01,13,musical_instruments
2003-08-01,11,musical_instruments
2003-09-01,8,musical_instruments
2003-10-01,24,musical_instruments
2003-11-01,19,musical_instruments
2003-12-01,49,musical_instruments
2004-01-01,57,musical_instruments
2004-02-01,28,musical_instruments
2004-03-01,26,musical_instruments
2004-04-01,21,musical_instruments
2004-05-01,21,musical_instruments
2004-06-01,27,musical_instruments
2004-07-01,35,musical_instruments
2004-08-01,107,musical_instruments
2004-09-01,75,musical_instruments
2004-10-01,102,musical_instruments
2004-11-01,106,musical_instruments
2004-12-01,164,musical_instruments
2005-01-01,115,musical_instruments
2005-02-01,123,musical_instruments
2005-03-01,126,musical_instruments
2005-04-01,116,musical_instruments
2005-05-01,102,musical_instruments
2005-06-01,96,musical_instruments
2005-07-01,120,musical_instruments
2005-08-01,152,musical_instruments
2005-09-01,197,musical_instruments
2005-10-01,173,musical_instruments
2005-11-01,128,musical_instruments
2005-12-01,242,musical_instruments
2006-01-01,232,musical_instruments
2006-02-01,195,musical_instruments
2006-03-01,248,musical_instruments
2006-04-01,70,musical_instruments
2006-05-01,154,musical_instruments
2006-06-01,165,musical_instruments
2006-07-01,228,musical_instruments
2006-08-01,264,musical_instruments
2006-09-01,142,musical_instruments
2006-10-01,161,musical_instruments
2006-11-01,363,musical_instruments
2006-12-01,307,musical_instruments
2007-01-01,1090,musical_instruments
2007-02-01,450,musical_instruments
2007-03-01,626,musical_instruments
2007-04-01,335,musical_instruments
2007-05-01,445,musical_instruments
2007-06-01,320,musical_instruments
2007-07-01,357,musical_instruments
2007-08-01,417,musical_instruments
2007-09-01,400,musical_instruments
2007-10-01,459,musical_instruments
2007-11-01,529,musical_instruments
2007-12-01,743,musical_instruments
2008-01-01,859,musical_instruments
2008-02-01,621,musical_instruments
2008-03-01,611,musical_instruments
2008-04-01,645,musical_instruments
2008-05-01,618,musical_instruments
2008-06-01,562,musical_instruments
2008-07-01,629,musical_instruments
2008-08-01,598,musical_instruments
2008-09-01,681,musical_instruments
2008-10-01,741,musical_instruments
2008-11-01,730,musical_instruments
2008-12-01,1000,musical_instruments
2009-01-01,1451,musical_instruments
2009-02-01,997,musical_instruments
2009-03-01,979,musical_instruments
2009-04-01,1021,musical_instruments
2009-05-01,974,musical_instruments
2009-06-01,1034,musical_instruments
2009-07-01,819,musical_instruments
2009-08-01,952,musical_instruments
2009-09-01,1224,musical_instruments
2009-10-01,1273,musical_instruments
2009-11-01,1288,musical_instruments
2009-12-01,1780,musical_instruments
2010-01-01,2103,musical_instruments
2010-02-01,2417,musical_instruments
2010-03-01,2116,musical_instruments
2010-04-01,1844,musical_instruments
2010-05-01,1979,musical_instruments
2010-06-01,1785,musical_instruments
2010-07-01,2043,musical_instruments
2010-08-01,2152,musical_instruments
2010-09-01,2435,musical_instruments
2010-10-01,2447,musical_instruments
2010-11-01,2710,musical_instruments
2010-12-01,3919,musical_instruments
2011-01-01,4767,musical_instruments
2011-02-01,3424,musical_instruments
2011-03-01,3891,musical_instruments
2011-04-01,3580,musical_instruments
2011-05-01,3580,musical_instruments
2011-06-01,3647,musical_instruments
2011-07-01,3846,musical_instruments
2011-08-01,4073,musical_instruments
2011-09-01,4364,musical_instruments
2011-10-01,4724,musical_instruments
2011-11-01,4868,musical_instruments
2011-12-01,6518,musical_instruments
2012-01-01,7458,musical_instruments
2012-02-01,5684,musical_instruments
2012-03-01,5415,musical_instruments
2012-04-01,4925,musical_instruments
2012-05-01,4992,musical_instruments
2012-06-01,4883,musical_instruments
2012-07-01,5158,musical_instruments
2012-08-01,5331,musical_instruments
2012-09-01,5728,musical_instruments
2012-10-01,6459,musical_instruments
2012-11-01,8323,musical_instruments
2012-12-01,16451,musical_instruments
2013-01-01,19699,musical_instruments
2013-02-01,14645,musical_instruments
2013-03-01,15356,musical_instruments
2013-04-01,13564,musical_instruments
2013-05-01,13521,musical_instruments
2013-06-01,12379,musical_instruments
2013-07-01,12989,musical_instruments
2013-08-01,13673,musical_instruments
2013-09-01,12054,musical_instruments
2013-10-01,14421,musical_instruments
2013-11-01,13331,musical_instruments
2013-12-01,19680,musical_instruments
2014-01-01,25056,musical_instruments
2014-02-01,18666,musical_instruments
2014-03-01,19508,musical_instruments
2014-04-01,16593,musical_instruments
2014-05-01,16073,musical_instruments
2014-06-01,15241,musical_instruments
2014-07-01,23928,musical_instruments
2014-08-01,25106,musical_instruments
2014-09-01,24978,musical_instruments
2014-10-01,26362,musical_instruments
2014-11-01,25166,musical_instruments
2014-12-01,35600,musical_instruments
2015-01-01,40813,musical_instruments
2015-02-01,35701,musical_instruments
2015-03-01,36594,musical_instruments
2015-04-01,31262,musical_instruments
2015-05-01,29200,musical_instruments
2015-06-01,28853,musical_instruments
2015-07-01,30130,musical_instruments
2015-08-01,30783,musical_instruments
1998-07-01,1,office_products
1998-08-01,1,office_products
1998-10-01,1,office_products
1998-11-01,1,office_products
1998-12-01,2,office_products
1999-05-01,1,office_products
1999-06-01,25,office_products
1999-07-01,88,office_products
1999-08-01,64,office_products
1999-09-01,61,office_products
1999-10-01,85,office_products
1999-11-01,143,office_products
1999-12-01,247,office_products
2000-01-01,239,office_products
2000-02-01,225,office_products
2000-03-01,248,office_products
2000-04-01,264,office_products
2000-05-01,379,office_products
2000-06-01,699,office_products
2000-07-01,502,office_products
2000-08-01,529,office_products
2000-09-01,460,office_products
2000-10-01,448,office_products
2000-11-01,470,office_products
2000-12-01,639,office_products
2001-01-01,590,office_products
2001-02-01,579,office_products
2001-03-01,527,office_products
2001-04-01,467,office_products
2001-05-01,551,office_products
2001-06-01,562,office_products
2001-07-01,615,office_products
2001-08-01,630,office_products
2001-09-01,579,office_products
2001-10-01,542,office_products
2001-11-01,679,office_products
2001-12-01,870,office_products
2002-01-01,860,office_products
2002-02-01,671,office_products
2002-03-01,755,office_products
2002-04-01,607,office_products
2002-05-01,545,office_products
2002-06-01,556,office_products
2002-07-01,551,office_products
2002-08-01,689,office_products
2002-09-01,683,office_products
2002-10-01,781,office_products
2002-11-01,790,office_products
2002-12-01,1048,office_products
2003-01-01,1193,office_products
2003-02-01,736,office_products
2003-03-01,752,office_products
2003-04-01,718,office_products
2003-05-01,662,office_products
2003-06-01,704,office_products
2003-07-01,704,office_products
2003-08-01,786,office_products
2003-09-01,830,office_products
2003-10-01,880,office_products
2003-11-01,893,office_products
2003-12-01,1062,office_products
2004-01-01,1087,office_products
2004-02-01,855,office_products
2004-03-01,861,office_products
2004-04-01,780,office_products
2004-05-01,727,office_products
2004-06-01,730,office_products
2004-07-01,704,office_products
2004-08-01,587,office_products
2004-09-01,614,office_products
2004-10-01,693,office_products
2004-11-01,680,office_products
2004-12-01,899,office_products
2005-01-01,950,office_products
2005-02-01,654,office_products
2005-03-01,706,office_products
2005-04-01,671,office_products
2005-05-01,577,office_products
2005-06-01,586,office_products
2005-07-01,781,office_products
2005-08-01,1392,office_products
2005-09-01,1560,office_products
2005-10-01,1219,office_products
2005-11-01,737,office_products
2005-12-01,963,office_products
2006-01-01,1222,office_products
2006-02-01,1482,office_products
2006-03-01,1659,office_products
2006-04-01,407,office_products
2006-05-01,744,office_products
2006-06-01,782,office_products
2006-07-01,1150,office_products
2006-08-01,1265,office_products
2006-09-01,789,office_products
2006-10-01,818,office_products
2006-11-01,1816,office_products
2006-12-01,1196,office_products
2007-01-01,4597,office_products
2007-02-01,2168,office_products
2007-03-01,2875,office_products
2007-04-01,1507,office_products
2007-05-01,2798,office_products
2007-06-01,1771,office_products
2007-07-01,2010,office_products
2007-08-01,2122,office_products
2007-09-01,2284,office_products
2007-10-01,2114,office_products
2007-11-01,2109,office_products
2007-12-01,2759,office_products
2008-01-01,3119,office_products
2008-02-01,2806,office_products
2008-03-01,2431,office_products
2008-04-01,2649,office_products
2008-05-01,2423,office_products
2008-06-01,2368,office_products
2008-07-01,2488,office_products
2008-08-01,2569,office_products
2008-09-01,3049,office_products
2008-10-01,2998,office_products
2008-11-01,2953,office_products
2008-12-01,3670,office_products
2009-01-01,4745,office_products
2009-02-01,4056,office_products
2009-03-01,3786,office_products
2009-04-01,3833,office_products
2009-05-01,3468,office_products
2009-06-01,3551,office_products
2009-07-01,3067,office_products
2009-08-01,3517,office_products
2009-09-01,4850,office_products
2009-10-01,4318,office_products
2009-11-01,4354,office_products
2009-12-01,5355,office_products
2010-01-01,5610,office_products
2010-02-01,6434,office_products
2010-03-01,5922,office_products
2010-04-01,5037,office_products
2010-05-01,4959,office_products
2010-06-01,4618,office_products
2010-07-01,5417,office_products
2010-08-01,6246,office_products
2010-09-01,7587,office_products
2010-10-01,7149,office_products
2010-11-01,7603,office_products
2010-12-01,8557,office_products
2011-01-01,9838,office_products
2011-02-01,8933,office_products
2011-03-01,9063,office_products
2011-04-01,8448,office_products
2011-05-01,8229,office_products
2011-06-01,8013,office_products
2011-07-01,8491,office_products
2011-08-01,10388,office_products
2011-09-01,12143,office_products
2011-10-01,12306,office_products
2011-11-01,11706,office_products
2011-12-01,14522,office_products
2012-01-01,16026,office_products
2012-02-01,13579,office_products
2012-03-01,12972,office_products
2012-04-01,11762,office_products
2012-05-01,11380,office_products
2012-06-01,11010,office_products
2012-07-01,12360,office_products
2012-08-01,13709,office_products
2012-09-01,14632,office_products
2012-10-01,18180,office_products
2012-11-01,21563,office_products
2012-12-01,40553,office_products
2013-01-01,46164,office_products
2013-02-01,39071,office_products
2013-03-01,39751,office_products
2013-04-01,36705,office_products
2013-05-01,36033,office_products
2013-06-01,32737,office_products
2013-07-01,34282,office_products
2013-08-01,38146,office_products
2013-09-01,35537,office_products
2013-10-01,40364,office_products
2013-11-01,36775,office_products
2013-12-01,48454,office_products
2014-01-01,57211,office_products
2014-02-01,50086,office_products
2014-03-01,52565,office_products
2014-04-01,44925,office_products
2014-05-01,42711,office_products
2014-06-01,43131,office_products
2014-07-01,72217,office_products
2014-08-01,79331,office_products
2014-09-01,81509,office_products
2014-10-01,83502,office_products
2014-11-01,81237,office_products
2014-12-01,101678,office_products
2015-01-01,108568,office_products
2015-02-01,106762,office_products
2015-03-01,111340,office_products
2015-04-01,95439,office_products
2015-05-01,92340,office_products
2015-06-01,93532,office_products
2015-07-01,99888,office_products
2015-08-01,109149,office_products
1999-03-01,1,outdoors
1999-12-01,1,outdoors
2000-03-01,1,outdoors
2000-04-01,1,outdoors
2000-05-01,1,outdoors
2000-07-01,2,outdoors
2000-10-01,3,outdoors
2000-11-01,4,outdoors
2000-12-01,7,outdoors
2001-01-01,12,outdoors
2001-02-01,2,outdoors
2001-03-01,1,outdoors
2001-04-01,2,outdoors
2001-05-01,3,outdoors
2001-06-01,7,outdoors
2001-07-01,7,outdoors
2001-08-01,6,outdoors
2001-09-01,7,outdoors
2001-10-01,9,outdoors
2001-11-01,9,outdoors
2001-12-01,9,outdoors
2002-01-01,14,outdoors
2002-02-01,5,outdoors
2002-03-01,4,outdoors
2002-04-01,5,outdoors
2002-05-01,5,outdoors
2002-06-01,3,outdoors
2002-07-01,11,outdoors
2002-08-01,17,outdoors
2002-09-01,5,outdoors
2002-10-01,9,outdoors
2002-11-01,11,outdoors
2002-12-01,11,outdoors
2003-01-01,12,outdoors
2003-02-01,22,outdoors
2003-03-01,21,outdoors
2003-04-01,22,outdoors
2003-05-01,22,outdoors
2003-06-01,21,outdoors
2003-07-01,33,outdoors
2003-08-01,16,outdoors
2003-09-01,25,outdoors
2003-10-01,18,outdoors
2003-11-01,21,outdoors
2003-12-01,27,outdoors
2004-01-01,24,outdoors
2004-02-01,24,outdoors
2004-03-01,30,outdoors
2004-04-01,49,outdoors
2004-05-01,34,outdoors
2004-06-01,71,outdoors
2004-07-01,42,outdoors
2004-08-01,37,outdoors
2004-09-01,35,outdoors
2004-10-01,25,outdoors
2004-11-01,29,outdoors
2004-12-01,47,outdoors
2005-01-01,61,outdoors
2005-02-01,32,outdoors
2005-03-01,38,outdoors
2005-04-01,37,outdoors
2005-05-01,55,outdoors
2005-06-01,67,outdoors
2005-07-01,127,outdoors
2005-08-01,245,outdoors
2005-09-01,237,outdoors
2005-10-01,172,outdoors
2005-11-01,139,outdoors
2005-12-01,153,outdoors
2006-01-01,146,outdoors
2006-02-01,187,outdoors
2006-03-01,245,outdoors
2006-04-01,71,outdoors
2006-05-01,161,outdoors
2006-06-01,265,outdoors
2006-07-01,445,outdoors
2006-08-01,563,outdoors
2006-09-01,209,outdoors
2006-10-01,205,outdoors
2006-11-01,602,outdoors
2006-12-01,350,outdoors
2007-01-01,1988,outdoors
2007-02-01,577,outdoors
2007-03-01,699,outdoors
2007-04-01,475,outdoors
2007-05-01,1150,outdoors
2007-06-01,940,outdoors
2007-07-01,1129,outdoors
2007-08-01,1134,outdoors
2007-09-01,1058,outdoors
2007-10-01,996,outdoors
2007-11-01,813,outdoors
2007-12-01,1236,outdoors
2008-01-01,1588,outdoors
2008-02-01,935,outdoors
2008-03-01,946,outdoors
2008-04-01,1278,outdoors
2008-05-01,1519,outdoors
2008-06-01,1717,outdoors
2008-07-01,2018,outdoors
2008-08-01,2200,outdoors
2008-09-01,2054,outdoors
2008-10-01,1762,outdoors
2008-11-01,1496,outdoors
2008-12-01,1748,outdoors
2009-01-01,2818,outdoors
2009-02-01,1751,outdoors
2009-03-01,1626,outdoors
2009-04-01,2092,outdoors
2009-05-01,2220,outdoors
2009-06-01,2734,outdoors
2009-07-01,2496,outdoors
2009-08-01,2942,outdoors
2009-09-01,3567,outdoors
2009-10-01,2701,outdoors
2009-11-01,2293,outdoors
2009-12-01,2745,outdoors
2010-01-01,3259,outdoors
2010-02-01,3342,outdoors
2010-03-01,3084,outdoors
2010-04-01,3010,outdoors
2010-05-01,3437,outdoors
2010-06-01,3712,outdoors
2010-07-01,4677,outdoors
2010-08-01,5002,outdoors
2010-09-01,5187,outdoors
2010-10-01,4389,outdoors
2010-11-01,4217,outdoors
2010-12-01,5198,outdoors
2011-01-01,6575,outdoors
2011-02-01,5089,outdoors
2011-03-01,5620,outdoors
2011-04-01,5961,outdoors
